"No.","Time","Source","Destination","Protocol","Length","Info"
"547","7.711802","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=86725 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"548","7.711802","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","1294","Application Data"
"549","7.711802","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=89165 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"550","7.711853","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","74","51915  >  443 [ACK] Seq=8865 Ack=90385 Win=131584 Len=0"
"551","7.712197","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=90385 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"552","7.712197","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [PSH, ACK] Seq=91605 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"553","7.712197","2600:1419:6200:11::1729:f7c3","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","86","443  >  51916 [SYN, ACK] Seq=0 Ack=1 Win=64800 Len=0 MSS=1344 SACK_PERM WS=128"
"554","7.712197","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","227","Standard query response 0xf629 HTTPS static.chartbeat.com CNAME d3f7zc5bbfci5.cloudfront.net SOA ns-1329.awsdns-38.org"
"555","7.712247","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","74","51915  >  443 [ACK] Seq=8865 Ack=92825 Win=131584 Len=0"
"556","7.712330","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:1419:6200:11::1729:f7c3","TCP","74","51916  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0"
"557","7.712962","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:1419:6200:11::1729:f7c3","TLSv1.3","1970","Client Hello (SNI=me.jsuol.com.br)"
"558","7.713096","34.120.208.123","192.168.3.20","TCP","66","[TCP Dup ACK 505#1] 443  >  51914 [ACK] Seq=2072 Ack=6754 Win=264192 Len=0 SLE=8114 SRE=8193"
"559","7.713096","34.120.208.123","192.168.3.20","TCP","54","443  >  51914 [ACK] Seq=2072 Ack=8193 Win=262912 Len=0"
"560","7.713096","34.120.208.123","192.168.3.20","TCP","54","443  >  51914 [ACK] Seq=2072 Ack=8297 Win=262912 Len=0"
"561","7.713096","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","125","Standard query response 0x8404 A pagead2.googlesyndication.com A 142.250.219.34"
"562","7.713096","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=92825 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"563","7.713096","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=94045 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"564","7.713096","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=95265 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"565","7.713096","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=96485 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"566","7.713185","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","74","51915  >  443 [ACK] Seq=8865 Ack=97705 Win=131584 Len=0"
"567","7.714591","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=97705 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"568","7.714591","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [PSH, ACK] Seq=98925 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"569","7.714591","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=100145 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"570","7.714591","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","137","Standard query response 0xba97 AAAA pagead2.googlesyndication.com AAAA 2800:3f0:4001:806::2002"
"571","7.714591","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=101365 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"572","7.714591","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=102585 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"573","7.714591","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","1294","Application Data"
"574","7.714591","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=105025 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"575","7.714666","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","74","51915  >  443 [ACK] Seq=8865 Ack=106245 Win=131584 Len=0"
"576","7.718311","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [PSH, ACK] Seq=106245 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"577","7.718311","200.192.100.13","192.168.3.20","DNS","212","Standard query response 0x2cb6 HTTPS conteudo.imguol.com.br CNAME d1hxtwa6q4vdbe.cloudfront.net SOA ns-1826.awsdns-36.co.uk"
"578","7.718311","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=107465 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"579","7.718311","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=108685 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"580","7.718311","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=109905 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"581","7.718311","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=111125 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"582","7.718311","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","185","Standard query response 0x8ed8 HTTPS ping.chartbeat.net SOA ns-1726.awsdns-23.co.uk"
"583","7.718311","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=112345 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"584","7.718311","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [PSH, ACK] Seq=113565 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"585","7.718311","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=114785 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"586","7.718311","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [PSH, ACK] Seq=116005 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"587","7.718311","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","226","Standard query response 0x25c7 A ping.chartbeat.net A 54.86.243.202 A 44.198.22.224 A 34.206.246.37 A 44.214.102.204 A 3.211.108.232 A 44.215.100.99 A 3.225.109.195 A 54.91.193.210"
"588","7.718415","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","74","51915  >  443 [ACK] Seq=8865 Ack=117225 Win=131584 Len=0"
"589","7.718782","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","232","Standard query response 0x2cb6 HTTPS conteudo.imguol.com.br CNAME d1hxtwa6q4vdbe.cloudfront.net SOA ns-1826.awsdns-36.co.uk"
"590","7.718782","200.192.100.13","192.168.3.20","DNS","144","Standard query response 0xe69e A mab.chartbeat.com CNAME dualstack.f6.shared.global.fastly.net A 151.101.94.202"
"591","7.718782","200.192.100.13","192.168.3.20","DNS","135","Standard query response 0x50c6 HTTPS www.gstatic.com SOA ns1.google.com"
"592","7.718782","200.192.100.13","192.168.3.20","DNS","103","Standard query response 0x294f AAAA www.gstatic.com AAAA 2800:3f0:4001:83b::2003"
"593","7.719404","200.192.100.13","192.168.3.20","DNS","114","Standard query response 0xfcd5 HTTPS pagead2.googlesyndication.com HTTPS"
"594","7.719404","200.192.100.13","192.168.3.20","DNS","112","Standard query response 0x769f AAAA www.google-analytics.com AAAA 2800:3f0:4001:835::200e"
"595","7.719532","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","102","Standard query 0x1906 A conteudo.imguol.com.br"
"596","7.719725","200.192.100.13","192.168.3.20","DNS","113","Standard query response 0xe2bc AAAA tpc.googlesyndication.com AAAA 2800:3f0:4001:817::2001"
"597","7.719996","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","100","Standard query 0x5ecb HTTPS rtl-home.stc.uol.com"
"598","7.720007","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","100","Standard query 0x441a A rtl-home.stc.uol.com"
"599","7.720155","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","100","Standard query 0x9318 AAAA rtl-home.stc.uol.com"
"600","7.721619","200.192.100.13","192.168.3.20","DNS","101","Standard query response 0x1fe1 A tpc.googlesyndication.com A 142.250.219.225"
"601","7.721619","200.192.100.13","192.168.3.20","DNS","144","Standard query response 0xd022 HTTPS www.google-analytics.com SOA ns1.google.com"
"602","7.721619","200.192.100.13","192.168.3.20","DNS","199","Standard query response 0xb3ab HTTPS mab.chartbeat.com CNAME dualstack.f6.shared.global.fastly.net SOA ns1.fastly.net"
"603","7.721619","200.192.100.13","192.168.3.20","DNS","156","Standard query response 0x3096 AAAA mab.chartbeat.com CNAME dualstack.f6.shared.global.fastly.net AAAA 2a04:4e42:16::714"
"604","7.721619","200.192.100.13","192.168.3.20","DNS","91","Standard query response 0x901f A www.gstatic.com A 172.217.30.35"
"605","7.721619","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=117225 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"606","7.721619","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=118445 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"607","7.721619","200.192.100.13","192.168.3.20","DNS","145","Standard query response 0x7e52 HTTPS tpc.googlesyndication.com SOA ns1.google.com"
"608","7.721619","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=119665 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"609","7.721619","200.192.100.13","192.168.3.20","DNS","115","Standard query response 0x4422 HTTPS securepubads.g.doubleclick.net HTTPS"
"610","7.721800","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","74","51915  >  443 [ACK] Seq=8865 Ack=120885 Win=131584 Len=0"
"611","7.722302","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","97","Standard query 0x0d49 A static.hotjar.com"
"612","7.722304","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","97","Standard query 0xca8e HTTPS static.hotjar.com"
"613","7.722425","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","117","Standard query 0x1968 A dualstack.f6.shared.global.fastly.net"
"614","7.722425","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","95","Standard query 0x2023 A www.gstatic.com"
"615","7.722454","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","97","Standard query 0x5902 AAAA static.hotjar.com"
"616","7.722808","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","1294","Application Data"
"617","7.722808","200.192.100.13","192.168.3.20","DNS","100","Standard query response 0xa14e A www.google-analytics.com A 172.217.29.110"
"618","7.722808","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=122105 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"619","7.722808","200.192.100.13","192.168.3.20","DNS","165","Standard query response 0xd6c9 AAAA ping.chartbeat.net SOA ns-1726.awsdns-23.co.uk"
"620","7.722808","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=123325 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"621","7.722808","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=124545 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"622","7.722808","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=125765 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"623","7.722808","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","135","Standard query response 0x4422 HTTPS securepubads.g.doubleclick.net HTTPS"
"624","7.722862","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","74","51915  >  443 [ACK] Seq=8865 Ack=126985 Win=131584 Len=0"
"625","7.723056","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","105","Standard query 0x81c8 A tpc.googlesyndication.com"
"626","7.723661","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","104","Standard query 0xb843 A www.google-analytics.com"
"627","7.723756","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","98","Standard query 0x8e22 A ping.chartbeat.net"
"628","7.724017","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=126985 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"629","7.724017","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [PSH, ACK] Seq=128205 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"630","7.724017","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","164","Standard query response 0xe69e A mab.chartbeat.com CNAME dualstack.f6.shared.global.fastly.net A 151.101.94.202"
"631","7.724017","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=129425 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"632","7.724017","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=130645 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"633","7.724017","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=131865 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"634","7.724017","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=133085 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"635","7.724070","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","74","51915  >  443 [ACK] Seq=8865 Ack=134305 Win=131584 Len=0"
"636","7.725315","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=134305 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"637","7.725315","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=135525 Ack=8865 Win=85504 Len=1220 [TCP segment of a reassembled PDU]"
"638","7.725315","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","1294","Application Data"
"639","7.725315","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","185","Standard query response 0xd6c9 AAAA ping.chartbeat.net SOA ns-1726.awsdns-23.co.uk"
"640","7.725315","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","78","Application Data"
"641","7.725315","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","219","Standard query response 0xb3ab HTTPS mab.chartbeat.com CNAME dualstack.f6.shared.global.fastly.net SOA ns1.fastly.net"
"642","7.725391","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","74","51915  >  443 [ACK] Seq=8865 Ack=137969 Win=263424 Len=0"
"643","7.727274","192.168.3.20","200.192.100.13","DNS","88","Standard query 0x29fc HTTPS player.fantascope.uol.com.br"
"644","7.727288","192.168.3.20","200.192.100.13","DNS","77","Standard query 0x7215 AAAA www3.l.google.com"
"645","7.727356","192.168.3.20","200.192.100.13","DNS","88","Standard query 0x0e9e A player.fantascope.uol.com.br"
"646","7.727374","192.168.3.20","200.192.100.13","DNS","74","Standard query 0x9ff9 HTTPS cdn.cxense.com"
"647","7.727401","192.168.3.20","200.192.100.13","DNS","88","Standard query 0x5995 AAAA player.fantascope.uol.com.br"
"648","7.732646","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:be00:6:9eb2:5cc0:93a1","TCP","86","51917  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"649","7.740115","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:be00:6:9eb2:5cc0:93a1","TCP","86","51918  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"650","7.742901","192.168.3.20","200.192.100.13","DNS","89","Standard query 0x0f84 A pagead2.googlesyndication.com"
"651","7.742902","192.168.3.20","200.192.100.13","DNS","91","Standard query 0x36da AAAA tt-10162-1.seg.t.tailtarget.com"
"652","7.742970","192.168.3.20","200.192.100.13","DNS","80","Standard query 0x5ecb HTTPS rtl-home.stc.uol.com"
"653","7.743024","192.168.3.20","200.192.100.13","DNS","80","Standard query 0x441a A rtl-home.stc.uol.com"
"654","7.743038","192.168.3.20","200.192.100.13","DNS","82","Standard query 0x1906 A conteudo.imguol.com.br"
"655","7.744277","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:be00:6:9eb2:5cc0:93a1","TCP","86","51919  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"656","7.752893","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236d:ca00:12:a82:2ec0:93a1","TCP","86","51920  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"657","7.753949","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:1419:6200:11::1729:f7c3","TCP","86","51921  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"658","7.759115","192.168.3.20","200.192.100.13","DNS","75","Standard query 0x2023 A www.gstatic.com"
"659","7.759248","192.168.3.20","200.192.100.13","DNS","77","Standard query 0xca8e HTTPS static.hotjar.com"
"660","7.759266","192.168.3.20","200.192.100.13","DNS","80","Standard query 0x9318 AAAA rtl-home.stc.uol.com"
"661","7.759300","192.168.3.20","200.192.100.13","DNS","77","Standard query 0x0d49 A static.hotjar.com"
"662","7.759345","192.168.3.20","200.192.100.13","DNS","97","Standard query 0x1968 A dualstack.f6.shared.global.fastly.net"
"663","7.759352","192.168.3.20","200.192.100.13","DNS","85","Standard query 0x81c8 A tpc.googlesyndication.com"
"664","7.759400","192.168.3.20","200.192.100.13","DNS","77","Standard query 0x5902 AAAA static.hotjar.com"
"665","7.759427","192.168.3.20","200.192.100.13","DNS","78","Standard query 0x8e22 A ping.chartbeat.net"
"666","7.759450","192.168.3.20","200.192.100.13","DNS","84","Standard query 0xb843 A www.google-analytics.com"
"667","7.774980","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:1419:6200:11::1729:f7c3","TCP","1418","[TCP Retransmission] 51916  >  443 [PSH, ACK] Seq=553 Ack=1 Win=131584 Len=1344"
"668","7.839259","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","176","Standard query response 0x3096 AAAA mab.chartbeat.com CNAME dualstack.f6.shared.global.fastly.net AAAA 2a04:4e42:16::714"
"669","7.839259","200.192.100.13","192.168.3.20","DNS","138","Standard query response 0x3d64 A static.chartbeat.com CNAME d3f7zc5bbfci5.cloudfront.net A 18.67.144.200"
"670","7.839259","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","120","Standard query response 0xa14e A www.google-analytics.com A 172.217.29.110"
"671","7.839259","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","158","Standard query response 0x3d64 A static.chartbeat.com CNAME d3f7zc5bbfci5.cloudfront.net A 18.67.144.200"
"672","7.839259","2600:1419:6200:11::1729:f7c3","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51916 [ACK] Seq=1 Ack=1345 Win=64128 Len=0"
"673","7.839259","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","164","Standard query response 0xd022 HTTPS www.google-analytics.com SOA ns1.google.com"
"674","7.839259","2600:1419:6200:11::1729:f7c3","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","1434","Server Hello, Change Cipher Spec, Application Data"
"675","7.839259","2600:1419:6200:11::1729:f7c3","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1434","443  >  51916 [PSH, ACK] Seq=1361 Ack=1897 Win=64128 Len=1360 [TCP segment of a reassembled PDU]"
"676","7.839259","2600:1419:6200:11::1729:f7c3","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1434","443  >  51916 [ACK] Seq=2721 Ack=1897 Win=64128 Len=1360 [TCP segment of a reassembled PDU]"
